-0.467456512905061	-0.0497427223106780	3
-0.521669995855528	-0.142455599568049	3
0.274175618606350	0.266378946775055	1
-0.0230918880510795	-0.181040829802689	3
-0.611876141074528	0.179404479944951	2
0.148895676365788	-0.662843339267384	1
-0.596773008970344	-0.518089346258266	1
0.376667972530876	-0.315962116114464	2
-0.393905714784412	0.00612069970799989	3
-0.656622496751590	-0.167163695364932	3
0.344631912414519	-0.254305628195337	1
-0.465458435021914	0.235778760592164	3
-0.666835110244464	0.584662832838585	3
-0.228741247589290	0.610442790530212	2
-0.452978279657464	-0.0408882552710943	3
-0.125717443600942	-0.466308835640142	1
-0.372454120415378	0.581360011753954	2
0.228835680994587	0.0706422547936345	3
-0.270427352963771	-0.410565711179733	3
0.408395194976376	-0.194645885792165	3
-0.148661674981932	0.385549390529177	2
-0.592447945594481	0.0915130588817272	1
0.464642818388392	0.219514122299341	3
-0.0901328881151398	-0.175579911716881	3
0.646712799928103	-0.0689303275646418	3
0.441615769057724	0.464828130320749	3
-0.584776674844852	0.0589420920308550	3
-0.435156432180261	0.157492684369391	2
0.205773273164439	-0.398475072061438	2
0.504659634854044	0.204456698579560	1
-0.0591859473343862	-0.473957839363578	3
-0.419743680543290	0.380075321721156	1
0.585110606945213	-0.294389685629460	1
0.613853234050404	-0.0683308247180422	1
0.375759882466978	-0.481489759548932	1
0.113974888801893	-0.195983133972542	3
-0.0218092359628067	-0.588885608364016	3
0.394471882851696	-0.673388984188520	1
-0.110112796261969	-0.513565766504949	3
-0.636440731940457	0.0923934285097589	1
-0.422320526551801	-0.217480493511050	2
-0.501505158399148	-0.123005498575512	2
-0.524476182354341	0.424538494236036	3
-0.535750553680088	-0.699743595496846	3
0.506898197502241	-0.0914709238392881	1
-0.630244579213053	-0.192581823924220	2
0.559621921800104	0.00768171977686816	2
-0.563888687555778	0.457543863856239	2
0.240612447542107	-0.421769357462172	3
0.0129029498944011	0.0455559399135684	3
-0.0526853450658149	0.496408987561732	1
-0.534064976126652	-0.597858386621958	3
0.363940768337423	0.156392962921400	2
0.559758817005948	0.445306006782788	1
0.493839262002823	0.507830297036332	1
-0.0324958627602561	-0.570716248584559	2
-0.202245649788515	0.699747455424709	3
-0.646620204166198	0.378091867979266	2
-0.292684305033097	-0.0286419513826718	2
0.346375854950730	0.298325940577497	1
0.551896692245979	0.630774240319635	3
-0.511676559665153	0.291989341420940	1
-0.538079852083712	-0.359886183553181	2
0.616089209064210	-0.153061045970684	3
0.602467195144155	0.515103012615222	3
0.240827859794109	-0.448585956490210	3
0.0773361313105754	0.0474208614840872	2
0.259251383154281	0.505266680003911	1
0.300086779088417	0.165638029531527	1
-0.220690276325937	0.119150811874083	1
-0.346763740372859	-0.466453804878667	3
0.00656424729597838	0.378692885179364	1
-0.440098038453905	0.656824955152437	3
0.105997372003971	0.334142670755013	1
-0.552967892114906	0.659151813549327	3
-0.263144017995493	0.262923378249015	2
-0.331059905501743	-0.0885307952160945	1
0.525482363816736	0.287289474299861	1
0.195356353328870	0.352142765275666	2
-0.423836462052179	0.411860672563039	2
-0.504128944497815	-0.600311404269369	2
0.418914713345382	0.545484943077685	3
-0.481560126168067	0.0715788238716117	2
-0.444683201391555	0.0698759606639361	2
0.379328008646036	-0.646939289384315	3
-0.443196409820868	0.238715036388113	1
-0.369648277803633	0.138489659651976	3
0.413484157546230	-0.379179985126775	3
0.179996177361776	-0.245618529839308	2
0.401904090210223	-0.00518564226651985	2
-0.273202276071627	-0.460316602450491	1
0.122523541758835	0.00398453217705230	1
-0.389613139586191	-0.197356875130163	2
0.132821172762628	-0.626830007149033	3
-0.381025035447565	-0.00198718837830036	3
-0.289230657609463	0.509420713508436	1
0.580447105083990	-0.318244196440741	2
0.590125915029373	0.0851297089043100	2
0.629114048862720	0.686048582685545	1
-0.272104869956991	-0.609476499136249	2
0.270722814263020	-0.273002658989352	1
0.648861602020733	-0.397179211519301	3
-0.689522110059283	-0.0460858817080305	1
0.115924879785718	-0.119139317425906	2
-0.418926579745600	-0.0558055168590502	1
0.482066020446322	0.322627697756711	2
-0.563185779743021	0.260153785106203	1
-0.469931105519384	-0.205539382666349	2
-0.0879308656171932	-0.425249104735707	3
-0.314066420581317	-0.453158649058781	3
-0.0528876439317778	-0.284908954459381	2
-0.0599905491626401	0.307090920176637	1
0.416738268729181	-0.447548775999891	1
0.159669469029061	0.429367591742297	3
-0.110002753050061	-0.479158473004736	1
-0.199604714096302	0.139323903204221	3
-0.255255483927861	0.108493244440824	2
-0.480026700933678	0.248925724277858	3
0.123143165060802	0.311858575012592	1
0.691234820210511	0.215745317754118	2
-0.334856572041640	-0.420675299451119	1
0.329723904362123	0.482487685782621	3
-0.368769494338102	-0.568787070241325	1
-0.256729508871534	0.212897295645114	3
0.221574767970719	-0.0734452469423190	3
0.600140929488862	0.565747010596698	3
-0.0889354561481930	-0.554335483567057	1
-0.412885463347789	-0.356429511716447	2
0.440459102976439	-0.538671720737279	1
-0.0388582214638811	-0.599955799750498	3
0.598405956621569	-0.443398180781907	2
-0.599304101089002	0.357864271524255	3
0.266203618396984	0.123421926972195	1
0.389299175248769	-0.203024335606019	1
-0.608824520219596	-0.615641010173733	1
0.445749974739655	0.198452440843261	1
-0.192644432283837	0.680147926374708	3
-0.692066369959934	-0.483317511109305	2
-0.396626944611519	-0.564647407907911	2
0.346967924423237	-0.613929462275536	1
-0.269306719678646	0.0916194747929640	3
0.00541262288568489	-0.186344727842576	2
-0.0512021738239588	-0.468079011317489	2
0.140317126904857	-0.283484701822606	2
0.459808886306207	0.667112672216492	2
0.364577148734308	-0.338247611200787	1
